Contig	Element	Start	End	MG.type	ARGorf	ARG-MGE.distance	ARG-MGE.relation
GCA_004156295.1_ASM415629v1|MG807320.1	GCA_004156295.1_ASM415629v1|MG807320.1_351	365445	366215	endonuclease	GCA_004156295.1_ASM415629v1|MG807320.1_333	20974	away
GCA_004156295.1_ASM415629v1|MG807320.1	GCA_004156295.1_ASM415629v1|MG807320.1_427	463979	465004	endonuclease	GCA_004156295.1_ASM415629v1|MG807320.1_333	119508	away
GCA_004156295.1_ASM415629v1|MG807320.1	GCA_004156295.1_ASM415629v1|MG807320.1_487	524319	525611	endonuclease	GCA_004156295.1_ASM415629v1|MG807320.1_333	179848	away
GCA_004156295.1_ASM415629v1|MG807320.1	GCA_004156295.1_ASM415629v1|MG807320.1_531	584387	585949	recombinase	GCA_004156295.1_ASM415629v1|MG807320.1_333	239916	away
GCA_004156295.1_ASM415629v1|MG807320.1	GCA_004156295.1_ASM415629v1|MG807320.1_592	659762	660658	endonuclease	GCA_004156295.1_ASM415629v1|MG807320.1_333	315291	away
GCA_004156295.1_ASM415629v1|MG807320.1	GCA_004156295.1_ASM415629v1|MG807320.1_663	753014	753550	endonuclease	GCA_004156295.1_ASM415629v1|MG807320.1_333	408543	away
GCA_004156295.1_ASM415629v1|MG807320.1	GCA_004156295.1_ASM415629v1|MG807320.1_741	834944	836236	endonuclease	GCA_004156295.1_ASM415629v1|MG807320.1_333	490473	away
GCA_004156295.1_ASM415629v1|MG807320.1	GCA_004156295.1_ASM415629v1|MG807320.1_797	890090	891994	transposase	GCA_004156295.1_ASM415629v1|MG807320.1_333	545619	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_317	353934	357110	relaxase	GCA_006118515.1_ASM611851v1|HQ634147.1_266	59242	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_379	405688	406494	relaxase	GCA_006118515.1_ASM611851v1|HQ634147.1_266	110996	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_120	143522	144025	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_266	150146	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_136	157302	158696	recombinase	GCA_006118515.1_ASM611851v1|HQ634147.1_266	135475	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_144	164153	164908	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_266	129263	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_145	165011	166024	endonuclease|transposase	GCA_006118515.1_ASM611851v1|HQ634147.1_266	128147	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_145	165011	166024	endonuclease|transposase	GCA_006118515.1_ASM611851v1|HQ634147.1_266	128147	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_197	214252	216882	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_266	77289	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_224	242142	243155	endonuclease|transposase	GCA_006118515.1_ASM611851v1|HQ634147.1_266	51016	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_224	242142	243155	endonuclease|transposase	GCA_006118515.1_ASM611851v1|HQ634147.1_266	51016	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_251	273393	273986	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_266	20185	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_304	336238	337056	resolvase	GCA_006118515.1_ASM611851v1|HQ634147.1_266	41546	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_313	347498	348337	resolvase	GCA_006118515.1_ASM611851v1|HQ634147.1_266	52806	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_447	456939	457289	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_266	162247	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_63	84972	85604	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_266	208567	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_75	95302	95790	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_266	198381	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_76	95763	95936	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_266	198235	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_87	105303	105674	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_266	188497	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_99	114667	115461	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_266	178710	away
GCA_006118515.1_ASM611851v1|HQ634147.1	IS630	164829	166011	IS	GCA_006118515.1_ASM611851v1|HQ634147.1_266	128160	away
GCA_006118515.1_ASM611851v1|HQ634147.1	IS630	241801	243426	IS	GCA_006118515.1_ASM611851v1|HQ634147.1_266	50745	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_379	405688	406494	relaxase	GCA_006118515.1_ASM611851v1|HQ634147.1_317	48578	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_120	143522	144025	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_317	209909	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_136	157302	158696	recombinase	GCA_006118515.1_ASM611851v1|HQ634147.1_317	195238	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_144	164153	164908	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_317	189026	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_145	165011	166024	endonuclease|transposase	GCA_006118515.1_ASM611851v1|HQ634147.1_317	187910	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_145	165011	166024	endonuclease|transposase	GCA_006118515.1_ASM611851v1|HQ634147.1_317	187910	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_197	214252	216882	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_317	137052	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_224	242142	243155	endonuclease|transposase	GCA_006118515.1_ASM611851v1|HQ634147.1_317	110779	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_224	242142	243155	endonuclease|transposase	GCA_006118515.1_ASM611851v1|HQ634147.1_317	110779	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_251	273393	273986	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_317	79948	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_304	336238	337056	resolvase	GCA_006118515.1_ASM611851v1|HQ634147.1_317	16878	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_313	347498	348337	resolvase	GCA_006118515.1_ASM611851v1|HQ634147.1_317	5597	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_447	456939	457289	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_317	99829	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_63	84972	85604	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_317	268330	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_75	95302	95790	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_317	258144	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_76	95763	95936	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_317	257998	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_87	105303	105674	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_317	248260	away
GCA_006118515.1_ASM611851v1|HQ634147.1	GCA_006118515.1_ASM611851v1|HQ634147.1_99	114667	115461	endonuclease	GCA_006118515.1_ASM611851v1|HQ634147.1_317	238473	away
GCA_006118515.1_ASM611851v1|HQ634147.1	IS630	164829	166011	IS	GCA_006118515.1_ASM611851v1|HQ634147.1_317	187923	away
GCA_006118515.1_ASM611851v1|HQ634147.1	IS630	241801	243426	IS	GCA_006118515.1_ASM611851v1|HQ634147.1_317	110508	away
GCA_006450615.1_ASM645061v1|KX857216.1	GCA_006450615.1_ASM645061v1|KX857216.1_241	255566	256021	resolvase	GCA_006450615.1_ASM645061v1|KX857216.1_66	188891	away
GCA_006450615.1_ASM645061v1|KX857216.1	GCA_006450615.1_ASM645061v1|KX857216.1_42	43698	46112	endonuclease	GCA_006450615.1_ASM645061v1|KX857216.1_66	18902	away
GCA_006451235.1_ASM645123v1|MG450915.1	GCA_006451235.1_ASM645123v1|MG450915.1_148	163376	163846	resolvase	GCA_006451235.1_ASM645123v1|MG450915.1_128	19653	away
GCA_006451235.1_ASM645123v1|MG450915.1	GCA_006451235.1_ASM645123v1|MG450915.1_51	65120	65809	recombinase|resolvase	GCA_006451235.1_ASM645123v1|MG450915.1_128	76280	away
GCA_006451235.1_ASM645123v1|MG450915.1	GCA_006451235.1_ASM645123v1|MG450915.1_51	65120	65809	recombinase|resolvase	GCA_006451235.1_ASM645123v1|MG450915.1_128	76280	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_135	96654	97943	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	259812	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_140	100254	101774	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	255981	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_151	110328	111488	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	246267	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_168	123316	124887	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	232868	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_230	176880	177614	resolvase	GCA_006465445.1_ASM646544v1|KF261120.1_470	180141	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_259	202404	203903	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	153852	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_265	206571	207971	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	149784	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_30	20647	21972	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	335783	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_319	244201	245100	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	112655	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_321	245844	247238	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	110517	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_347	268561	269658	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	88097	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_355	276478	277764	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	79991	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_375	294958	295500	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	62255	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_377	296063	297595	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	60160	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_394	306849	307937	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	49818	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_418	320450	322027	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	35728	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_42	32136	33257	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	324498	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_433	333347	334024	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	23731	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_434	334063	334404	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	23351	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_443	344407	345924	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	11831	away
GCA_006465445.1_ASM646544v1|KF261120.1	GCA_006465445.1_ASM646544v1|KF261120.1_461	356922	357338	endonuclease	GCA_006465445.1_ASM646544v1|KF261120.1_470	417	away
GCA_006465565.1_ASM646556v1|AY689437.1	GCA_006465565.1_ASM646556v1|AY689437.1_121	116734	117279	resolvase	GCA_006465565.1_ASM646556v1|AY689437.1_99	19378	away
GCA_006466005.1_ASM646600v1|KM595078.1	GCA_006466005.1_ASM646600v1|KM595078.1_128	127061	127564	resolvase	GCA_006466005.1_ASM646600v1|KM595078.1_105	19081	away
GCA_006466005.1_ASM646600v1|KM595078.1	GCA_006466005.1_ASM646600v1|KM595078.1_68	69478	70788	endonuclease	GCA_006466005.1_ASM646600v1|KM595078.1_105	35543	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_100	79725	80801	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	30901	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_102	81064	82149	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	32240	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_163	118529	119782	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	69705	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_199	145412	146503	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	96588	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_226	170308	171123	resolvase	GCA_006472045.1_ASM647204v1|KT428292.1_51	121484	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_258	196592	198307	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	147768	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_273	209010	210401	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	160186	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_315	239253	240116	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	190429	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_317	241206	242690	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	192382	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_323	245394	246779	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	196570	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_345	264071	264604	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	215247	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_346	264735	265151	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	215911	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_384	295054	295452	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	246230	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_401	304754	305170	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	255930	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_402	305167	306264	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	256343	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_412	316985	318046	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	268161	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_427	327555	329198	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	278731	away
GCA_006472045.1_ASM647204v1|KT428292.1	GCA_006472045.1_ASM647204v1|KT428292.1_461	348524	349273	endonuclease	GCA_006472045.1_ASM647204v1|KT428292.1_51	299700	away
GCA_006547245.1_ASM654724v1|MH918795.1	GCA_006547245.1_ASM654724v1|MH918795.1_116	142373	143707	recombinase	GCA_006547245.1_ASM654724v1|MH918795.1_255	143239	away
GCA_006547245.1_ASM654724v1|MH918795.1	GCA_006547245.1_ASM654724v1|MH918795.1_186	208892	209518	endonuclease	GCA_006547245.1_ASM654724v1|MH918795.1_255	77428	away
GCA_006547245.1_ASM654724v1|MH918795.1	GCA_006547245.1_ASM654724v1|MH918795.1_290	328286	329143	resolvase	GCA_006547245.1_ASM654724v1|MH918795.1_255	40780	away
GCA_006547245.1_ASM654724v1|MH918795.1	GCA_006547245.1_ASM654724v1|MH918795.1_301	337732	338637	resolvase	GCA_006547245.1_ASM654724v1|MH918795.1_255	50226	away
GCA_006547245.1_ASM654724v1|MH918795.1	GCA_006547245.1_ASM654724v1|MH918795.1_333	371357	372055	endonuclease	GCA_006547245.1_ASM654724v1|MH918795.1_255	83851	away
GCA_006547245.1_ASM654724v1|MH918795.1	GCA_006547245.1_ASM654724v1|MH918795.1_343	380705	381385	endonuclease	GCA_006547245.1_ASM654724v1|MH918795.1_255	93199	away
GCA_006547245.1_ASM654724v1|MH918795.1	GCA_006547245.1_ASM654724v1|MH918795.1_44	53572	54240	endonuclease	GCA_006547245.1_ASM654724v1|MH918795.1_255	232706	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_227	244168	245289	recombinase	GCA_011604445.1_ASM1160444v1|MN940580.1_122	118719	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_242	265826	266395	transposase	GCA_011604445.1_ASM1160444v1|MN940580.1_122	140377	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_145	150856	158049	endonuclease	GCA_011604445.1_ASM1160444v1|MN940580.1_122	25407	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_178	204798	205145	endonuclease	GCA_011604445.1_ASM1160444v1|MN940580.1_122	79349	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_179	205557	207284	transposase	GCA_011604445.1_ASM1160444v1|MN940580.1_122	80108	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_198	223337	224188	resolvase	GCA_011604445.1_ASM1160444v1|MN940580.1_122	97888	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_221	244168	245289	recombinase	GCA_011604445.1_ASM1160444v1|MN940580.1_122	118719	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_236	265826	266395	resolvase	GCA_011604445.1_ASM1160444v1|MN940580.1_122	140377	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_237	266523	267632	transposase	GCA_011604445.1_ASM1160444v1|MN940580.1_122	141074	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_265	308286	310199	transposase	GCA_011604445.1_ASM1160444v1|MN940580.1_122	182837	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_268	310984	311709	endonuclease|transposase	GCA_011604445.1_ASM1160444v1|MN940580.1_122	185535	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_268	310984	311709	endonuclease|transposase	GCA_011604445.1_ASM1160444v1|MN940580.1_122	185535	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_53	46825	47460	resolvase	GCA_011604445.1_ASM1160444v1|MN940580.1_122	77420	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_70	62690	66640	endonuclease	GCA_011604445.1_ASM1160444v1|MN940580.1_122	58240	away
GCA_011604445.1_ASM1160444v1|MN940580.1	GCA_011604445.1_ASM1160444v1|MN940580.1_8	5787	6947	endonuclease	GCA_011604445.1_ASM1160444v1|MN940580.1_122	117933	away
GCA_011604445.1_ASM1160444v1|MN940580.1	IS607	265735	267723	IS	GCA_011604445.1_ASM1160444v1|MN940580.1_122	140286	away
GCA_011604445.1_ASM1160444v1|MN940580.1	IS630	310656	311707	IS	GCA_011604445.1_ASM1160444v1|MN940580.1_122	185207	away
GCA_900205285.1_ASM90020528v1|LT907979.1	GCA_900205285.1_ASM90020528v1|LT907979.1_349	300206	301510	endonuclease	GCA_900205285.1_ASM90020528v1|LT907979.1_124	197954	away
GCA_900205285.1_ASM90020528v1|LT907979.1	GCA_900205285.1_ASM90020528v1|LT907979.1_356	307775	308308	endonuclease	GCA_900205285.1_ASM90020528v1|LT907979.1_124	205523	away
GCA_900205285.1_ASM90020528v1|LT907979.1	GCA_900205285.1_ASM90020528v1|LT907979.1_625	540561	541649	endonuclease	GCA_900205285.1_ASM90020528v1|LT907979.1_124	438309	away
GCA_900205285.1_ASM90020528v1|LT907979.1	GCA_900205285.1_ASM90020528v1|LT907979.1_349	300206	301510	endonuclease	GCA_900205285.1_ASM90020528v1|LT907979.1_532	147737	away
GCA_900205285.1_ASM90020528v1|LT907979.1	GCA_900205285.1_ASM90020528v1|LT907979.1_356	307775	308308	endonuclease	GCA_900205285.1_ASM90020528v1|LT907979.1_532	140939	away
GCA_900205285.1_ASM90020528v1|LT907979.1	GCA_900205285.1_ASM90020528v1|LT907979.1_625	540561	541649	endonuclease	GCA_900205285.1_ASM90020528v1|LT907979.1_532	90781	away
GCA_900205285.1_ASM90020528v1|LT907979.1	GCA_900205285.1_ASM90020528v1|LT907979.1_349	300206	301510	endonuclease	GCA_900205285.1_ASM90020528v1|LT907979.1_637	243318	away
GCA_900205285.1_ASM90020528v1|LT907979.1	GCA_900205285.1_ASM90020528v1|LT907979.1_356	307775	308308	endonuclease	GCA_900205285.1_ASM90020528v1|LT907979.1_637	236520	away
GCA_900205285.1_ASM90020528v1|LT907979.1	GCA_900205285.1_ASM90020528v1|LT907979.1_625	540561	541649	endonuclease	GCA_900205285.1_ASM90020528v1|LT907979.1_637	3179	away
GCA_900323535.1_PRJEB25578|LT994651.1	GCA_900323535.1_PRJEB25578|LT994651.1_133	105282	106346	endonuclease	GCA_900323535.1_PRJEB25578|LT994651.1_144	7233	away
GCA_900323535.1_PRJEB25578|LT994651.1	GCA_900323535.1_PRJEB25578|LT994651.1_405	343230	343763	endonuclease	GCA_900323535.1_PRJEB25578|LT994651.1_144	228695	away
GCA_900323535.1_PRJEB25578|LT994651.1	GCA_900323535.1_PRJEB25578|LT994651.1_413	350190	351506	endonuclease	GCA_900323535.1_PRJEB25578|LT994651.1_144	235655	away
GCA_900323535.1_PRJEB25578|LT994651.1	GCA_900323535.1_PRJEB25578|LT994651.1_133	105282	106346	endonuclease	GCA_900323535.1_PRJEB25578|LT994651.1_517	332429	away
GCA_900323535.1_PRJEB25578|LT994651.1	GCA_900323535.1_PRJEB25578|LT994651.1_405	343230	343763	endonuclease	GCA_900323535.1_PRJEB25578|LT994651.1_517	95012	away
GCA_900323535.1_PRJEB25578|LT994651.1	GCA_900323535.1_PRJEB25578|LT994651.1_413	350190	351506	endonuclease	GCA_900323535.1_PRJEB25578|LT994651.1_517	87269	away
GVMAG-M-3300001348-16.fna|JGI20154J14316_10000262	GVMAG-M-3300001348-16.fna|JGI20154J14316_10000262_12	13576	14538	endonuclease|transposase	GVMAG-M-3300001348-16.fna|JGI20154J14316_10000262_6	5142	away
GVMAG-M-3300001348-16.fna|JGI20154J14316_10000262	GVMAG-M-3300001348-16.fna|JGI20154J14316_10000262_12	13576	14538	endonuclease|transposase	GVMAG-M-3300001348-16.fna|JGI20154J14316_10000262_6	5142	away
GVMAG-M-3300001348-16.fna|JGI20154J14316_10000262	GVMAG-M-3300001348-16.fna|JGI20154J14316_10000262_49	44143	44982	resolvase	GVMAG-M-3300001348-16.fna|JGI20154J14316_10000262_6	35709	away
GVMAG-M-3300001348-16.fna|JGI20154J14316_10000262	IS630	13259	14538	IS	GVMAG-M-3300001348-16.fna|JGI20154J14316_10000262_6	4825	away
GVMAG-M-3300005613-11.fna|Ga0074649_1000076	GVMAG-M-3300005613-11.fna|Ga0074649_1000076_64	60996	61988	endonuclease	GVMAG-M-3300005613-11.fna|Ga0074649_1000076_58	9957	away
GVMAG-M-3300005613-11.fna|Ga0074649_1000076	GVMAG-M-3300005613-11.fna|Ga0074649_1000076_77	73399	74313	resolvase	GVMAG-M-3300005613-11.fna|Ga0074649_1000076_58	22360	away
GVMAG-M-3300005613-11.fna|Ga0074649_1000076	GVMAG-M-3300005613-11.fna|Ga0074649_1000076_93	87755	88312	endonuclease	GVMAG-M-3300005613-11.fna|Ga0074649_1000076_58	36716	away
GVMAG-M-3300005613-11.fna|Ga0074649_1000076	GVMAG-M-3300005613-11.fna|Ga0074649_1000076_95	89156	90259	endonuclease	GVMAG-M-3300005613-11.fna|Ga0074649_1000076_58	38117	away
