Contig	Element	Start	End	MG.type	ARGorf	ARG-MGE.distance	ARG-MGE.relation
DTR_525896	DTR_525896_160	138551	139759	integrase|recombinase	DTR_525896_12	128794	away
DTR_525896	DTR_525896_23	19096	20124	integrase	DTR_525896_12	9339	away
DTR_527476	DTR_527476_3	2171	2590	endonuclease	DTR_527476_114	115903	away
DTR_527476	DTR_527476_93	98575	99264	endonuclease	DTR_527476_114	19229	away
DTR_536097	DTR_536097_124	132677	133402	endonuclease	DTR_536097_115	3950	away
DTR_536097	DTR_536097_3	1352	1744	endonuclease	DTR_536097_115	126078	away
DTR_536748	DTR_536748_106	102549	103742	integrase	DTR_536748_159	40224	away
DTR_536748	DTR_536748_106	102549	103742	integrase	DTR_536748_159	40224	away
DTR_536748	DTR_536748_166	149609	150169	endonuclease	DTR_536748_159	5032	away
DTR_536748	DTR_536748_171	153972	155000	integrase	DTR_536748_159	9395	away
DTR_536748	DTR_536748_208	171311	172639	transposase	DTR_536748_159	26734	away
DTR_536748	DTR_536748_209	172670	173002	transposase	DTR_536748_159	28093	away
DTR_536748	DTR_536748_70	48322	48882	endonuclease	DTR_536748_159	95084	away
DTR_536748	DTR_536748_71	48888	49835	endonuclease	DTR_536748_159	94131	away
DTR_536748	IS200/IS605	172670	173002	IS	DTR_536748_159	28093	away
DTR_537164	DTR_537164_26	21415	22197	integrase|recombinase	DTR_537164_35	4263	away
DTR_537164	DTR_537164_26	21415	22197	integrase|recombinase	DTR_537164_35	4263	away
DTR_537485	DTR_537485_27	22412	23482	recombinase	DTR_537485_8	16566	away
DTR_537485	DTR_537485_38	35187	36293	integrase	DTR_537485_8	29341	away
DTR_537485	DTR_537485_27	22412	23482	recombinase	DTR_537485_8	16566	away
DTR_537485	DTR_537485_29	23751	24695	resolvase	DTR_537485_8	17905	away
DTR_537485	DTR_537485_38	35187	36293	integrase	DTR_537485_8	29341	away
DTR_537485	DTR_537485_4	2559	3647	endonuclease	DTR_537485_8	1723	away
DTR_538253	DTR_538253_103	105170	105520	endonuclease	DTR_538253_65	29881	away
DTR_538253	DTR_538253_12	18422	19258	endonuclease	DTR_538253_65	55195	away
DTR_538253	DTR_538253_173	150366	151112	endonuclease	DTR_538253_65	75077	away
DTR_538253	DTR_538253_42	51377	53305	endonuclease	DTR_538253_65	21148	away
DTR_538253	DTR_538253_75	82191	82727	endonuclease	DTR_538253_65	6902	away
DTR_538253	DTR_538253_80	86275	87009	endonuclease	DTR_538253_65	10986	away
DTR_538253	DTR_538253_83	90130	90483	endonuclease	DTR_538253_65	14841	away
DTR_538253	DTR_538253_96	100886	101494	endonuclease	DTR_538253_65	25597	away
DTR_539559	DTR_539559_110	75134	75853	integrase	DTR_539559_213	92901	away
DTR_539559	DTR_539559_205	161144	162970	integrase	DTR_539559_213	5784	away
DTR_539559	DTR_539559_102	69853	71559	transposase	DTR_539559_213	97195	away
DTR_539559	DTR_539559_110	75134	75853	integrase	DTR_539559_213	92901	away
DTR_539559	DTR_539559_126	86384	86794	endonuclease	DTR_539559_213	81960	away
DTR_539559	DTR_539559_182	129142	130176	integrase|recombinase	DTR_539559_213	38578	away
DTR_539559	DTR_539559_182	129142	130176	integrase|recombinase	DTR_539559_213	38578	away
DTR_539559	IS200/IS605	69853	71692	IS	DTR_539559_213	97062	away
DTR_539559	DTR_539559_110	75134	75853	integrase	DTR_539559_95	9134	away
DTR_539559	DTR_539559_205	161144	162970	integrase	DTR_539559_95	95144	away
DTR_539559	DTR_539559_102	69853	71559	transposase	DTR_539559_95	3853	away
DTR_539559	DTR_539559_110	75134	75853	integrase	DTR_539559_95	9134	away
DTR_539559	DTR_539559_126	86384	86794	endonuclease	DTR_539559_95	20384	away
DTR_539559	DTR_539559_182	129142	130176	integrase|recombinase	DTR_539559_95	63142	away
DTR_539559	DTR_539559_182	129142	130176	integrase|recombinase	DTR_539559_95	63142	away
DTR_539559	IS200/IS605	69853	71692	IS	DTR_539559_95	3853	away
DTR_547339	DTR_547339_150	102297	102512	resolvase	DTR_547339_118	24543	away
DTR_553313	DTR_553313_277	181348	182337	endonuclease	DTR_553313_390	109755	away
DTR_553313	DTR_553313_298	207838	209043	resolvase	DTR_553313_390	83049	away
DTR_553313	DTR_553313_362	270167	270655	endonuclease|resolvase	DTR_553313_390	21437	away
DTR_553313	DTR_553313_362	270167	270655	endonuclease|resolvase	DTR_553313_390	21437	away
DTR_553313	DTR_553313_485	351703	353361	transposase	DTR_553313_390	58553	away
DTR_553313	DTR_553313_541	379112	379885	endonuclease	DTR_553313_390	85962	away
DTR_553313	IS200/IS605	351703	353708	IS	DTR_553313_390	58553	away
DTR_556181	DTR_556181_12	11537	12040	endonuclease	DTR_556181_116	72162	away
DTR_556181	DTR_556181_24	20574	21032	endonuclease	DTR_556181_116	63170	away
DTR_556181	DTR_556181_82	53597	54262	endonuclease	DTR_556181_116	29940	away
DTR_569865	DTR_569865_105	88973	89803	transposase	DTR_569865_89	15614	away
DTR_569865	DTR_569865_107	90100	91173	recombinase	DTR_569865_89	16741	away
DTR_569865	DTR_569865_120	104058	105161	integrase	DTR_569865_89	30699	away
DTR_569865	DTR_569865_107	90100	91173	recombinase	DTR_569865_89	16741	away
DTR_569865	DTR_569865_109	91442	92386	resolvase	DTR_569865_89	18083	away
DTR_569865	DTR_569865_120	104058	105161	integrase	DTR_569865_89	30699	away
DTR_578210	DTR_578210_15	8737	9357	endonuclease	DTR_578210_50	16870	away
DTR_578210	DTR_578210_30	16568	17545	endonuclease|recombinase	DTR_578210_50	8682	away
DTR_578210	DTR_578210_30	16568	17545	endonuclease|recombinase	DTR_578210_50	8682	away
DTR_578329	DTR_578329_107	52568	53710	endonuclease	DTR_578329_72	21565	away
DTR_578329	DTR_578329_127	61118	62128	endonuclease	DTR_578329_72	30115	away
DTR_578329	DTR_578329_131	63798	64475	recombinase|resolvase	DTR_578329_72	32795	away
DTR_578329	DTR_578329_131	63798	64475	recombinase|resolvase	DTR_578329_72	32795	away
DTR_578329	DTR_578329_132	64572	65471	endonuclease	DTR_578329_72	33569	away
DTR_578329	DTR_578329_157	80669	81310	endonuclease|endonuclease	DTR_578329_72	49666	away
DTR_578329	DTR_578329_180	99019	99198	resolvase	DTR_578329_72	68016	away
DTR_578329	DTR_578329_238	133225	134271	endonuclease	DTR_578329_72	102222	away
DTR_597653	DTR_597653_138	92896	93393	endonuclease	DTR_597653_96	22041	away
DTR_597653	DTR_597653_34	21628	22581	endonuclease	DTR_597653_96	47390	away
DTR_612840	DTR_612840_122	122725	123867	transposase	DTR_612840_39	93815	away
DTR_612840	DTR_612840_109	112367	113569	endonuclease	DTR_612840_39	83457	away
DTR_612840	DTR_612840_122	122725	123867	transposase	DTR_612840_39	93815	away
DTR_612840	DTR_612840_125	127361	127837	endonuclease	DTR_612840_39	98451	away
DTR_612840	DTR_612840_62	57127	58179	resolvase	DTR_612840_39	28217	away
DTR_612840	IS200/IS605	122725	123867	IS	DTR_612840_39	93815	away
DTR_613084	DTR_613084_219	197503	198594	transposase	DTR_613084_237	10039	away
DTR_613084	DTR_613084_219	197503	198594	transposase	DTR_613084_237	10039	away
DTR_613084	DTR_613084_264	227008	227421	endonuclease|resolvase	DTR_613084_237	17899	away
DTR_613084	DTR_613084_264	227008	227421	endonuclease|resolvase	DTR_613084_237	17899	away
DTR_613084	DTR_613084_27	23889	24812	endonuclease	DTR_613084_237	183821	away
DTR_613084	IS200/IS605	197503	198594	IS	DTR_613084_237	10039	away
DTR_613514	DTR_613514_93	64781	65872	recombinase	DTR_613514_52	25226	away
DTR_613514	DTR_613514_106	75736	76533	endonuclease	DTR_613514_52	36181	away
DTR_613514	DTR_613514_119	88476	88997	endonuclease|endonuclease	DTR_613514_52	48921	away
DTR_613514	DTR_613514_186	173748	174275	endonuclease	DTR_613514_52	134193	away
DTR_613514	DTR_613514_45	33997	34461	endonuclease	DTR_613514_52	4600	away
DTR_613514	DTR_613514_91	63435	64010	endonuclease	DTR_613514_52	23880	away
DTR_613514	DTR_613514_93	64781	65872	recombinase	DTR_613514_52	25226	away
DTR_613523	DTR_613523_109	108134	109276	transposase	DTR_613523_38	56037	away
DTR_613523	DTR_613523_106	104436	104912	endonuclease	DTR_613523_38	52339	away
DTR_613523	DTR_613523_109	108134	109276	transposase	DTR_613523_38	56037	away
DTR_613523	DTR_613523_16	21881	22933	resolvase	DTR_613523_38	28295	away
DTR_613523	IS200/IS605	108134	109276	IS	DTR_613523_38	56037	away
DTR_615033	DTR_615033_112	114078	115217	transposase	DTR_615033_19	97507	away
DTR_615033	DTR_615033_153	159912	161051	transposase	DTR_615033_19	143341	away
DTR_615033	DTR_615033_185	197605	198174	transposase	DTR_615033_19	181034	away
DTR_615033	DTR_615033_235	242984	244129	transposase	DTR_615033_19	226413	away
DTR_615033	DTR_615033_240	247270	248409	transposase	DTR_615033_19	230699	away
DTR_615033	DTR_615033_244	250998	252137	transposase	DTR_615033_19	234427	away
DTR_615033	DTR_615033_284	280406	281545	transposase	DTR_615033_19	263835	away
DTR_615033	DTR_615033_51	45693	46832	transposase	DTR_615033_19	29122	away
DTR_615033	DTR_615033_88	89499	90638	transposase	DTR_615033_19	72928	away
DTR_615033	DTR_615033_112	114078	115217	transposase	DTR_615033_19	97507	away
DTR_615033	DTR_615033_115	117844	119007	resolvase	DTR_615033_19	101273	away
DTR_615033	DTR_615033_129	141096	141872	transposase	DTR_615033_19	124525	away
DTR_615033	DTR_615033_153	159912	161051	transposase	DTR_615033_19	143341	away
DTR_615033	DTR_615033_168	182980	184623	transposase	DTR_615033_19	166409	away
DTR_615033	DTR_615033_174	187192	188379	transposase	DTR_615033_19	170621	away
DTR_615033	DTR_615033_185	197605	198174	resolvase	DTR_615033_19	181034	away
DTR_615033	DTR_615033_186	198181	199368	transposase	DTR_615033_19	181610	away
DTR_615033	DTR_615033_235	242984	244129	transposase	DTR_615033_19	226413	away
DTR_615033	DTR_615033_238	246032	246961	endonuclease	DTR_615033_19	229461	away
DTR_615033	DTR_615033_240	247270	248409	transposase	DTR_615033_19	230699	away
DTR_615033	DTR_615033_244	250998	252137	transposase	DTR_615033_19	234427	away
DTR_615033	DTR_615033_254	256339	258120	endonuclease	DTR_615033_19	239768	away
DTR_615033	DTR_615033_284	280406	281545	transposase	DTR_615033_19	263835	away
DTR_615033	DTR_615033_51	45693	46832	transposase	DTR_615033_19	29122	away
DTR_615033	DTR_615033_57	53514	55211	endonuclease	DTR_615033_19	36943	away
DTR_615033	DTR_615033_88	89499	90638	transposase	DTR_615033_19	72928	away
DTR_615033	DTR_615033_94	92498	95212	endonuclease	DTR_615033_19	75927	away
DTR_615033	IS200/IS605	45693	46974	IS	DTR_615033_19	29122	away
DTR_615033	IS200/IS605	89499	90638	IS	DTR_615033_19	72928	away
DTR_615033	IS200/IS605	114078	115217	IS	DTR_615033_19	97507	away
DTR_615033	IS200/IS605	159912	161051	IS	DTR_615033_19	143341	away
DTR_615033	IS200/IS605	182980	184623	IS	DTR_615033_19	166409	away
DTR_615033	IS200/IS605	187123	188764	IS	DTR_615033_19	170552	away
DTR_615033	IS200/IS605	198113	199391	IS	DTR_615033_19	181542	away
DTR_615033	IS200/IS605	242984	244129	IS	DTR_615033_19	226413	away
DTR_615033	IS200/IS605	247270	248409	IS	DTR_615033_19	230699	away
DTR_615033	IS200/IS605	250998	252137	IS	DTR_615033_19	234427	away
DTR_615033	IS200/IS605	280406	281545	IS	DTR_615033_19	263835	away
DTR_619243	DTR_619243_107	73195	73722	endonuclease	DTR_619243_31	56140	away
DTR_619243	DTR_619243_199	177209	177889	recombinase	DTR_619243_31	160154	away
DTR_619243	DTR_619243_201	178662	179237	endonuclease	DTR_619243_31	161607	away
DTR_619634	DTR_619634_138	105291	106412	transposase	DTR_619634_223	77485	away
DTR_619634	DTR_619634_194	159811	160908	transposase	DTR_619634_223	22989	away
DTR_619634	DTR_619634_44	26719	27810	transposase	DTR_619634_223	156087	away
DTR_619634	DTR_619634_62	46923	48176	transposase	DTR_619634_223	135721	away
DTR_619634	DTR_619634_67	52321	53577	transposase	DTR_619634_223	130320	away
DTR_619634	DTR_619634_138	105291	106412	transposase	DTR_619634_223	77485	away
DTR_619634	DTR_619634_181	142735	143877	transposase	DTR_619634_223	40020	away
DTR_619634	DTR_619634_194	159811	160908	transposase	DTR_619634_223	22989	away
DTR_619634	DTR_619634_200	165715	166173	endonuclease	DTR_619634_223	17724	away
DTR_619634	DTR_619634_212	176213	177232	resolvase	DTR_619634_223	6665	away
DTR_619634	DTR_619634_213	177235	177486	endonuclease	DTR_619634_223	6411	away
DTR_619634	DTR_619634_44	26719	27810	transposase	DTR_619634_223	156087	away
DTR_619634	DTR_619634_58	41093	41512	transposase	DTR_619634_223	142385	away
DTR_619634	DTR_619634_59	41664	42224	transposase	DTR_619634_223	141673	away
DTR_619634	DTR_619634_62	46923	48176	transposase	DTR_619634_223	135721	away
DTR_619634	DTR_619634_67	52321	53577	transposase	DTR_619634_223	130320	away
DTR_619634	DTR_619634_98	78939	80057	recombinase	DTR_619634_223	103840	away
DTR_619634	IS200/IS605	26719	27810	IS	DTR_619634_223	156087	away
DTR_619634	IS200/IS605	41093	42224	IS	DTR_619634_223	141673	away
DTR_619634	IS607	46732	48052	IS	DTR_619634_223	135845	away
DTR_619634	IS200/IS605	52321	53566	IS	DTR_619634_223	130331	away
DTR_619634	IS200/IS605	105408	106412	IS	DTR_619634_223	77485	away
DTR_619634	IS607	142556	144059	IS	DTR_619634_223	39838	away
DTR_619634	IS200/IS605	159811	160908	IS	DTR_619634_223	22989	away
DTR_621076	DTR_621076_60	46335	46793	endonuclease	DTR_621076_28	19698	away
DTR_621459	DTR_621459_82	61464	61988	endonuclease	DTR_621459_46	22174	away
DTR_621567	DTR_621567_34	28313	29566	transposase	DTR_621567_86	36433	away
DTR_621567	DTR_621567_118	83780	84991	transposase	DTR_621567_86	17302	away
DTR_621567	DTR_621567_199	141749	142987	endonuclease	DTR_621567_86	75271	away
DTR_621567	DTR_621567_241	216355	217017	endonuclease	DTR_621567_86	149877	away
DTR_621567	DTR_621567_258	234770	235867	endonuclease	DTR_621567_86	168292	away
DTR_621567	DTR_621567_27	17025	17762	endonuclease	DTR_621567_86	48237	away
DTR_621567	DTR_621567_34	28313	29566	transposase	DTR_621567_86	36433	away
DTR_621567	DTR_621567_96	72961	73914	endonuclease	DTR_621567_86	6483	away
DTR_621567	IS607	28263	29673	IS	DTR_621567_86	36326	away
DTR_621567	IS200/IS605	83780	84991	IS	DTR_621567_86	17302	away
DTR_621717	DTR_621717_46	39280	39744	endonuclease	DTR_621717_75	18839	away
DTR_621762	DTR_621762_67	51641	52156	endonuclease	DTR_621762_39	19873	away
DTR_621934	DTR_621934_114	92590	93678	transposase	DTR_621934_15	82738	away
DTR_621934	DTR_621934_256	225504	226757	transposase	DTR_621934_15	215652	away
DTR_621934	DTR_621934_112	91396	92064	endonuclease	DTR_621934_15	81544	away
DTR_621934	DTR_621934_114	92590	93678	transposase	DTR_621934_15	82738	away
DTR_621934	DTR_621934_13	7153	8391	endonuclease	DTR_621934_15	985	away
DTR_621934	DTR_621934_24	15350	16504	transposase	DTR_621934_15	5498	away
DTR_621934	DTR_621934_256	225504	226757	transposase	DTR_621934_15	215652	away
DTR_621934	DTR_621934_93	71284	72387	endonuclease	DTR_621934_15	61432	away
DTR_621934	IS607	15294	16432	IS	DTR_621934_15	5442	away
DTR_621934	IS200/IS605	92590	93678	IS	DTR_621934_15	82738	away
DTR_621934	IS607	225386	226818	IS	DTR_621934_15	215534	away
DTR_621976	DTR_621976_148	159533	160741	transposase	DTR_621976_377	143306	away
DTR_621976	DTR_621976_21	17152	18360	transposase	DTR_621976_377	285687	away
DTR_621976	DTR_621976_378	304513	305628	transposase	DTR_621976_377	26	away
DTR_621976	DTR_621976_148	159533	160741	transposase	DTR_621976_377	143306	away
DTR_621976	DTR_621976_21	17152	18360	transposase	DTR_621976_377	285687	away
DTR_621976	DTR_621976_273	245717	247066	transposase	DTR_621976_377	56981	away
DTR_621976	DTR_621976_341	279860	281479	transposase	DTR_621976_377	22568	away
DTR_621976	DTR_621976_346	284856	285647	transposase	DTR_621976_377	18400	away
DTR_621976	DTR_621976_364	294087	295343	endonuclease	DTR_621976_377	8704	away
DTR_621976	DTR_621976_378	304513	305628	transposase	DTR_621976_377	26	away
DTR_621976	DTR_621976_44	32471	33604	transposase	DTR_621976_377	270443	away
DTR_621976	DTR_621976_71	72159	73349	resolvase	DTR_621976_377	230698	away
DTR_621976	IS200/IS605	16247	18151	IS	DTR_621976_377	285896	away
DTR_621976	IS200/IS605	32471	33604	IS	DTR_621976_377	270443	away
DTR_621976	IS200/IS605	159533	160741	IS	DTR_621976_377	143306	away
DTR_621976	IS607	245529	247208	IS	DTR_621976_377	56839	away
DTR_621976	IS200/IS605	279860	281479	IS	DTR_621976_377	22568	away
DTR_621976	IS200/IS605	304047	305721	IS	DTR_621976_377	0	overlapped
DTR_621992	DTR_621992_86	63344	64015	endonuclease	DTR_621992_31	43347	away
DTR_622055	DTR_622055_13	8405	8869	endonuclease	DTR_622055_44	20369	away
DTR_622081	DTR_622081_228	192189	193307	transposase	DTR_622081_6	186635	away
DTR_622081	DTR_622081_216	175101	176339	endonuclease	DTR_622081_6	169547	away
DTR_622081	DTR_622081_224	188481	189917	endonuclease	DTR_622081_6	182927	away
DTR_622081	DTR_622081_228	192189	193307	transposase	DTR_622081_6	186635	away
DTR_622081	DTR_622081_232	196085	197113	resolvase	DTR_622081_6	190531	away
DTR_622081	DTR_622081_233	197103	197375	endonuclease	DTR_622081_6	191549	away
DTR_622081	IS200/IS605	192189	193307	IS	DTR_622081_6	186635	away
DTR_622423	DTR_622423_26	24546	25688	transposase	DTR_622423_93	53895	away
DTR_622423	DTR_622423_116	108816	109868	resolvase	DTR_622423_93	28364	away
DTR_622423	DTR_622423_26	24546	25688	transposase	DTR_622423_93	53895	away
DTR_622423	DTR_622423_28	27547	28023	endonuclease	DTR_622423_93	51560	away
DTR_622423	IS200/IS605	24546	25688	IS	DTR_622423_93	53895	away
DTR_623118	DTR_623118_48	50027	51127	integrase	DTR_623118_81	30895	away
DTR_623118	DTR_623118_61	63770	64846	recombinase	DTR_623118_81	17176	away
DTR_623118	DTR_623118_48	50027	51127	integrase	DTR_623118_81	30895	away
DTR_623118	DTR_623118_59	62557	63501	resolvase	DTR_623118_81	18521	away
DTR_623118	DTR_623118_61	63770	64846	recombinase	DTR_623118_81	17176	away
DTR_623118	DTR_623118_71	71162	72247	endonuclease	DTR_623118_81	9775	away
DTR_623657	DTR_623657_64	43636	44703	recombinase	DTR_623657_45	16054	away
DTR_623657	DTR_623657_77	56129	57163	integrase	DTR_623657_45	28547	away
DTR_623657	DTR_623657_64	43636	44703	recombinase	DTR_623657_45	16054	away
DTR_623657	DTR_623657_66	44977	45939	resolvase	DTR_623657_45	17395	away
DTR_623657	DTR_623657_77	56129	57163	integrase	DTR_623657_45	28547	away
DTR_624253	DTR_624253_130	77290	78399	transposase	DTR_624253_36	51987	away
DTR_624253	DTR_624253_196	138945	140099	integrase	DTR_624253_36	113642	away
DTR_624253	DTR_624253_111	69008	69904	integrase|recombinase	DTR_624253_36	43705	away
DTR_624253	DTR_624253_111	69008	69904	integrase|recombinase	DTR_624253_36	43705	away
DTR_624253	DTR_624253_130	77290	78399	transposase	DTR_624253_36	51987	away
DTR_624253	DTR_624253_196	138945	140099	integrase	DTR_624253_36	113642	away
DTR_624253	IS200/IS605	77290	78576	IS	DTR_624253_36	51987	away
DTR_624838	DTR_624838_170	152759	153733	integrase	DTR_624838_271	99981	away
DTR_624838	DTR_624838_170	152759	153733	integrase	DTR_624838_271	99981	away
DTR_624838	DTR_624838_186	175418	176143	endonuclease	DTR_624838_271	77571	away
DTR_624838	DTR_624838_215	201619	205329	endonuclease	DTR_624838_271	48385	away
DTR_624838	DTR_624838_45	40620	41840	recombinase	DTR_624838_271	211874	away
DTR_624838	DTR_624838_67	62782	63507	endonuclease	DTR_624838_271	190207	away
DTR_628036	DTR_628036_24	19161	20399	transposase	DTR_628036_475	325379	away
DTR_628036	DTR_628036_317	228072	229343	transposase	DTR_628036_475	116435	away
DTR_628036	DTR_628036_501	380419	381585	recombinase	DTR_628036_475	33943	away
DTR_628036	DTR_628036_24	19161	20399	transposase	DTR_628036_475	325379	away
DTR_628036	DTR_628036_317	228072	229343	integrase	DTR_628036_475	116435	away
DTR_628036	DTR_628036_492	370593	371504	resolvase	DTR_628036_475	24117	away
DTR_628036	DTR_628036_79	60635	61654	integrase	DTR_628036_475	284124	away
DTR_628036	IS200/IS605	19191	20399	IS	DTR_628036_475	325379	away
DTR_638555	DTR_638555_12	9723	10172	transposase	DTR_638555_78	51220	away
DTR_638555	DTR_638555_84	65386	67233	integrase	DTR_638555_78	3254	away
DTR_638555	DTR_638555_108	102485	103555	integrase|recombinase	DTR_638555_78	40353	away
DTR_638555	DTR_638555_108	102485	103555	integrase|recombinase	DTR_638555_78	40353	away
DTR_638555	DTR_638555_12	9723	10172	transposase	DTR_638555_78	51220	away
DTR_638555	DTR_638555_13	10293	12038	transposase	DTR_638555_78	49354	away
DTR_638555	DTR_638555_153	138355	139149	integrase	DTR_638555_78	76223	away
DTR_638555	IS200/IS605	9723	10172	IS	DTR_638555_78	51220	away
DTR_647134	DTR_647134_8	5665	6741	recombinase	DTR_647134_167	159051	away
DTR_647134	DTR_647134_100	114305	114820	endonuclease	DTR_647134_167	50972	away
DTR_647134	DTR_647134_23	16932	17729	endonuclease	DTR_647134_167	148063	away
DTR_647134	DTR_647134_6	4302	4877	endonuclease	DTR_647134_167	160915	away
DTR_648431	DTR_648431_12	4868	5227	endonuclease	DTR_648431_72	34032	away
DTR_648431	DTR_648431_16	5945	7003	integrase	DTR_648431_72	32256	away
DTR_648431	DTR_648431_65	36161	36769	endonuclease	DTR_648431_72	2490	away
DTR_648431	DTR_648431_67	37104	37607	endonuclease	DTR_648431_72	1652	away
DTR_651062	DTR_651062_115	50381	51190	endonuclease	DTR_651062_135	12920	away
DTR_651062	DTR_651062_124	54245	55282	endonuclease	DTR_651062_135	8828	away
DTR_651062	DTR_651062_125	55279	57009	endonuclease	DTR_651062_135	7101	away
DTR_651062	DTR_651062_133	61719	62864	endonuclease	DTR_651062_135	1246	away
DTR_651062	DTR_651062_137	65484	66227	endonuclease	DTR_651062_135	760	away
DTR_651062	DTR_651062_141	67979	68467	endonuclease	DTR_651062_135	3255	away
DTR_651062	DTR_651062_162	79173	79898	endonuclease	DTR_651062_135	14449	away
DTR_651062	DTR_651062_196	109779	110702	resolvase	DTR_651062_135	45055	away
DTR_651062	DTR_651062_253	151965	154964	endonuclease	DTR_651062_135	87241	away
DTR_651062	DTR_651062_257	157035	157658	endonuclease	DTR_651062_135	92311	away
DTR_651062	DTR_651062_270	175616	176068	endonuclease	DTR_651062_135	110892	away
DTR_652004	DTR_652004_13	6817	7644	transposase	DTR_652004_125	95272	away
DTR_652004	DTR_652004_16	8701	9744	recombinase	DTR_652004_125	93172	away
DTR_652004	DTR_652004_29	23170	24204	integrase	DTR_652004_125	78712	away
DTR_652004	DTR_652004_16	8701	9744	recombinase	DTR_652004_125	93172	away
DTR_652004	DTR_652004_18	10019	10981	resolvase	DTR_652004_125	91935	away
DTR_652004	DTR_652004_29	23170	24204	integrase	DTR_652004_125	78712	away
DTR_670635	DTR_670635_18	11896	12360	endonuclease	DTR_670635_66	40131	away
DTR_670635	DTR_670635_61	49405	51216	endonuclease	DTR_670635_66	1275	away
DTR_680311	DTR_680311_35	23278	23775	endonuclease	DTR_680311_63	17187	away
DTR_680311	DTR_680311_36	23772	24287	endonuclease	DTR_680311_63	16675	away
DTR_680311	DTR_680311_47	33836	34387	endonuclease	DTR_680311_63	6575	away
DTR_680311	DTR_680311_97	70057	70353	endonuclease	DTR_680311_63	28550	away
DTR_684397	DTR_684397_110	104927	107269	recombinase	DTR_684397_92	15370	away
DTR_684397	DTR_684397_8	8952	10052	integrase	DTR_684397_92	79029	away
DTR_684397	DTR_684397_110	104927	107269	recombinase	DTR_684397_92	15370	away
DTR_684397	DTR_684397_112	107538	108482	resolvase	DTR_684397_92	17981	away
DTR_684397	DTR_684397_2	1340	1819	endonuclease	DTR_684397_92	87262	away
DTR_684397	DTR_684397_75	72917	74473	endonuclease	DTR_684397_92	14608	away
DTR_684397	DTR_684397_8	8952	10052	integrase	DTR_684397_92	79029	away
DTR_718741	DTR_718741_105	90458	91564	integrase	DTR_718741_14	75636	away
DTR_718741	DTR_718741_120	105603	106679	recombinase	DTR_718741_14	90781	away
DTR_718741	DTR_718741_122	106974	107804	transposase	DTR_718741_14	92152	away
DTR_718741	DTR_718741_123	107967	108338	recombinase	DTR_718741_14	93145	away
DTR_718741	DTR_718741_105	90458	91564	integrase	DTR_718741_14	75636	away
DTR_718741	DTR_718741_118	104390	105334	resolvase	DTR_718741_14	89568	away
DTR_718741	DTR_718741_120	105603	106679	recombinase	DTR_718741_14	90781	away
DTR_718758	DTR_718758_31	24039	25073	integrase	DTR_718758_63	28370	away
DTR_718758	DTR_718758_44	36503	37570	recombinase	DTR_718758_63	15873	away
DTR_718758	DTR_718758_26	17624	18916	endonuclease	DTR_718758_63	34527	away
DTR_718758	DTR_718758_31	24039	25073	integrase	DTR_718758_63	28370	away
DTR_718758	DTR_718758_42	35267	36229	resolvase	DTR_718758_63	17214	away
DTR_718758	DTR_718758_44	36503	37570	recombinase	DTR_718758_63	15873	away
DTR_730066	DTR_730066_30	12507	13676	integrase	DTR_730066_32	869	away
DTR_730066	DTR_730066_41	25529	26032	recombinase	DTR_730066_32	10067	away
DTR_730066	DTR_730066_61	37413	37808	resolvase	DTR_730066_32	21951	away
DTR_730066	DTR_730066_64	38239	38598	recombinase	DTR_730066_32	22777	away
DTR_730066	DTR_730066_30	12507	13676	integrase	DTR_730066_32	869	away
DTR_730066	DTR_730066_58	36687	37052	endonuclease	DTR_730066_32	21225	away
DTR_730066	DTR_730066_61	37413	37808	endonuclease	DTR_730066_32	21951	away
DTR_732530	DTR_732530_3	1761	2225	endonuclease	DTR_732530_51	40427	away
DTR_738742	DTR_738742_2	1990	3540	transposase	DTR_738742_128	128726	away
DTR_738742	DTR_738742_66	86342	87550	integrase	DTR_738742_128	44716	away
DTR_738742	DTR_738742_136	138424	138984	endonuclease	DTR_738742_128	5547	away
DTR_738742	DTR_738742_141	142787	143815	integrase	DTR_738742_128	9910	away
DTR_738742	DTR_738742_2	1990	3540	transposase	DTR_738742_128	128726	away
DTR_738742	DTR_738742_66	86342	87550	integrase|recombinase	DTR_738742_128	44716	away
DTR_738742	DTR_738742_66	86342	87550	integrase|recombinase	DTR_738742_128	44716	away
DTR_738742	IS21	1841	4601	IS	DTR_738742_128	127665	away
DTR_778544	DTR_778544_133	76497	77708	integrase	DTR_778544_85	32944	away
DTR_778544	DTR_778544_133	76497	77708	integrase	DTR_778544_85	32944	away
DTR_778544	DTR_778544_17	5733	6623	integrase|recombinase	DTR_778544_85	36358	away
DTR_778544	DTR_778544_17	5733	6623	integrase|recombinase	DTR_778544_85	36358	away
DTR_778544	DTR_778544_214	143503	143868	endonuclease	DTR_778544_85	99950	away
DTR_780190	DTR_780190_119	121314	122048	endonuclease	DTR_780190_11	112882	away
DTR_780190	DTR_780190_119	121314	122048	endonuclease	DTR_780190_215	79471	away
DTR_793542	DTR_793542_110	82910	83818	endonuclease	DTR_793542_53	42041	away
DTR_793542	DTR_793542_122	92459	92953	endonuclease	DTR_793542_53	51590	away
DTR_793542	DTR_793542_69	50392	51141	endonuclease	DTR_793542_53	9523	away
DTR_794088	DTR_794088_305	188645	190498	integrase	DTR_794088_308	1164	away
